First Name,Last Name,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws,DOB
Ray,Routh,,68,185,,Orthodox,2,1,0,
Roberta,Rovel,Crusher,68,145,,,4,1,0,
Phil,Rowe,The Fresh Prince,75,170,80,Orthodox,8,3,0,18/07/1990
Kain,Royer,,,185,,,2,2,0,
Brad,Royster,,,135,,,1,2,0,
Brandon,Royval,Raw Dawg,69,125,68,Southpaw,12,6,0,16/08/1992
Jairzinho,Rozenstruik,Bigi Boy,74,242,78,Orthodox,12,3,0,17/03/1988
Mauricio,Rua,Shogun,73,205,76,Orthodox,27,12,1,25/11/1981
Murilo,Rua,Ninja,71,185,,Orthodox,20,13,1,22/05/1980
Marco,Ruas,King of the Streets,73,210,,Orthodox,9,4,2,23/01/1961
Rodrigo,Ruas,,70,185,,Orthodox,4,5,1,06/10/1977
Rodolfo,Rubio Perez,Fito,65,145,,Orthodox,10,16,1,29/01/1987
Gabe,Ruediger,Godzilla,70,155,,Orthodox,18,8,0,29/08/1977
Eddie,Ruiz,,67,155,,Orthodox,1,1,0,10/06/1967
Anthony,Ruiz,El Toro,74,205,,Orthodox,33,22,0,03/11/1977
Paul,Ruiz,,66,135,,,7,4,0,23/06/1987
Mike,Russow,,73,255,73,Orthodox,15,3,0,11/09/1976
Bas,Rutten,El Guapo,73,205,,Orthodox,28,4,1,24/02/1965
Casey,Ryan,,,185,,,7,3,0,
Yusup,Saadulaev,Maestro,66,135,,,16,4,1,31/03/1985
Pete,Sabala,,,135,,,3,15,0,
Danny,Sabatello,Italian Gangster,70,135,71,Orthodox,9,1,0,31/03/1993
Pat,Sabatini,,68,145,70,Orthodox,15,3,0,09/11/1990
Amir,Sadollah,,70,170,75,Orthodox,6,5,0,27/08/1980
Frankie,Saenz,,66,135,66,Orthodox,13,7,0,12/08/1980
Saparbeg,Safarov,,73,185,78,Orthodox,9,3,0,14/10/1986
Tarec,Saffiedine,Sponge,70,170,70,Switch,16,7,0,06/09/1986
Jason,Saggo,,71,155,71,Orthodox,12,4,0,23/11/1985
Ovince,Saint Preux,,75,205,80,Southpaw,25,16,0,08/04/1983
Benoit,Saint-Denis,God of War,71,170,,Southpaw,8,0,0,18/12/1995
Lukasz,Sajewski,Wookie,68,155,71,Orthodox,13,3,0,27/11/1990
Yukio,Sakaguchi,,69,185,,Orthodox,6,7,0,26/07/1973
Augusto,Sakai,,75,265,77,Orthodox,15,3,1,09/05/1991
Alessio,Sakara,Legionarius,72,185,72,Orthodox,19,11,0,02/09/1981
Wataru,Sakata,,69,195,,Southpaw,11,14,0,11/03/1973
Gokhan,Saki,The Rebel,72,205,73,Orthodox,1,2,0,19/10/1983
Kazushi,Sakuraba,The Gracie Hunter,72,185,,Southpaw,26,17,1,14/07/1969
Hayato,Sakurai,Mach,67,168,,Orthodox,38,13,2,24/08/1975
Ryuta,Sakurai,,67,183,,Orthodox,24,24,6,
Justin,Salas,J-Bomb,68,155,70,Southpaw,12,7,0,13/03/1982
Ivan,Salaverry,,72,185,,Orthodox,14,9,0,11/01/1971
Roman,Salazar,El Gallito,67,135,,Orthodox,10,6,0,21/02/1988
Luis,Saldana,,71,145,73,Orthodox,15,7,0,27/01/1991
John,Salgado,Greco,70,170,,,4,8,1,
Muslim,Salikhov,King of Kung Fu,71,170,70,Orthodox,18,2,0,09/06/1984
Gabriel,Salinas-Jones,,73,245,,,5,2,1,20/11/1984
Brandon,Saling,White Steel,70,170,,,8,6,0,28/01/1986
Sean,Salmon,,70,185,,Southpaw,18,21,0,11/09/1977
Boston,Salmon,Boom Boom,69,135,69,Southpaw,6,3,0,20/11/1990
John,Salter,,73,185,74,Southpaw,14,3,0,21/03/1985
Vinicius,Salvador,,,125,,,12,4,0,
Josh,Samman,Anqa,75,185,79,Orthodox,13,4,0,14/03/1988
Johnny,Sampaio,,68,170,,Orthodox,3,1,0,11/09/1975
Josh,Sampo,The Gremlin,64,125,64,Orthodox,11,5,0,24/07/1984
Josh,San Diego,JSD,70,135,,,8,3,0,
Diego,Sanchez,Nightmare,70,170,72,Southpaw,31,13,0,31/12/1981
Eddie,Sanchez,The Manic Hispanic,74,230,74,Orthodox,15,8,0,04/11/1982
Julian,Sanchez,,75,300,,Orthodox,0,1,0,
Bobby,Sanchez,The Kid,67,155,,Orthodox,10,35,0,
Donald,Sanchez,,70,145,,,31,17,0,18/08/1984
Joby,Sanchez,,66,135,68,Orthodox,11,4,0,24/06/1991
Emmanuel,Sanchez,El Matador,69,145,71,,15,3,0,11/08/1990
Erick,Sanchez,,70,145,,,8,3,0,04/10/1990
Andrew,Sanchez,El Dirte,73,185,74,Orthodox,13,7,0,08/04/1988
Robert,Sanchez,Littlefury,66,125,66,Orthodox,8,2,0,05/03/1986
Jesse,Sanders,,72,170,,Orthodox,23,7,0,
Luke,Sanders,Cool Hand,66,135,67,Southpaw,13,5,0,12/12/1985
Jerrod,Sanders,J-Reazie,68,135,72,Orthodox,16,3,0,01/10/1979
Cory,Sandhagen,,71,135,70,Switch,14,3,0,20/04/1992
Hugo,Sandoval,,,135,,,2,3,0,
Raul,Sandoval,,,130,,,3,3,0,
Joseph,Sandoval,,67,135,,Southpaw,7,7,0,11/05/1986
Hector,Sandoval,Kid Alex,62,125,64,Orthodox,14,4,0,19/07/1986
Chris,Sanford,,71,185,,Orthodox,5,1,0,12/03/1968
Roldan,Sangcha'an,The Executioner,64,125,,Orthodox,4,2,0,04/12/1990
Yuhi,Sano,,71,243,,Orthodox,0,4,0,02/02/1965
Martin,Sano,Spartan,71,170,75,Orthodox,4,3,1,30/05/1991
Jonathan,Santa Maria,,69,125,,,3,4,0,
Duda,Santana,Cowboyzinha,67,145,73,Orthodox,3,1,0,10/01/1996
Shaheen,Santana,Shazam,73,155,75,Orthodox,6,1,0,04/06/1991
Sean,Santella,Shorty Rock,65,125,,,17,6,1,25/10/1984
Jorge,Santiago,The Sandman,73,170,75,Orthodox,25,12,0,09/10/1980
Mike,Santiago,,70,145,69,Orthodox,19,12,0,28/07/1989
Will,Santiago,The Brown Bomber,67,185,,Orthodox,9,5,0,08/02/1983
Richie,Santiago,The Milford Mauler,67,135,67,Southpaw,7,2,0,10/10/1992
Jose,Santibanez,,,155,,,10,3,0,18/01/1980
Art,Santore,Pachuco,74,185,,,18,8,0,26/10/1972
Adriano,Santos,,,,,,0,1,0,
Paulo,Santos,,,,,,0,3,0,
Evangelista,Santos,Cyborg,70,170,76,Orthodox,21,18,0,12/12/1977
Luis,Santos,,73,170,,Southpaw,63,10,1,
Iliarde,Santos,,65,125,67,Orthodox,30,13,1,25/09/1980
Leonardo,Santos,,72,155,75,Orthodox,18,5,1,05/02/1980
Thiago,Santos,Marreta,74,205,76,Orthodox,22,9,0,07/01/1984
Bruno,Santos,Carioca,69,185,,Orthodox,15,2,0,17/07/1987
Andre,Santos,Chatuba,72,170,,,38,10,0,
Gleristone,Santos,Toninho Furia,69,145,,,33,7,0,20/08/1988
Taila,Santos,,66,125,68,Orthodox,18,1,0,22/06/1993
Marilia,Santos,Chocolate,64,125,,Orthodox,10,3,0,12/12/1992
Edivan,Santos,Pe De Sapo,76,248,78,Orthodox,12,3,1,03/05/1992
Daniel,Santos,Willycat,67,135,,,8,1,0,12/03/1995
Nick,Sanzo,,69,190,,,1,1,0,
Bob,Sapp,The Beast,77,350,,Orthodox,11,20,0,22/09/1974
Daniel,Sarafian,,69,185,73,Orthodox,10,6,0,21/08/1982
Diego,Saraiva,The Octopus,66,155,,Orthodox,22,20,1,23/04/1982
Harris,Sarmiento,The Hitman,69,155,,Orthodox,36,26,0,09/09/1983
Alexander,Sarnavskiy,Tiger,71,155,,,35,6,0,17/01/1989
Yuki,Sasaki,,74,185,,Orthodox,25,22,2,12/09/1976
Kyosuke,Sasaki,,67,183,,Southpaw,3,7,4,
Yuta,Sasaki,Ulka,70,125,71,Southpaw,21,6,2,07/10/1989
Paul,Sass,,72,155,73,Orthodox,14,2,0,04/08/1988
Masaaki,Satake,,73,220,,Orthodox,1,8,1,17/08/1965
Takenori,Sato,,70,170,,Southpaw,19,11,7,08/06/1985
Takashi,Sato,Ten,70,170,73,Southpaw,16,4,0,09/06/1990
Jeimeson,Saudino,The Minion,66,135,,,8,5,0,05/03/1991
Tom,Sauer,,73,263,,,25,12,0,11/11/1970
Townsend,Saunders,,65,170,,Orthodox,0,2,0,
Ben,Saunders,Killa B,74,170,77,Orthodox,22,13,2,13/04/1983
Chad W.,Saunders,,70,170,,Orthodox,7,2,0,
Chris,Saunders,The So Cal Kid,68,155,,,16,8,0,11/03/1986
Lumumba,Sayers,,72,185,,,6,5,0,30/06/1978
Matt,Sayles,,67,145,68,Orthodox,8,3,0,21/02/1994
Brandon,Sayles,Man of War,77,265,,,5,1,0,23/04/1981
Mark,Scanlon,,69,170,,Orthodox,9,2,0,
Eric,Schafer,Red,75,185,76,Orthodox,14,8,2,20/09/1977
Kerry,Schall,Meat Truck,74,265,,Orthodox,24,13,0,09/08/1971
Eric,Schambari,,71,185,,Orthodox,15,6,0,22/04/1978
Brendan,Schaub,Big Brown,76,245,78,Orthodox,10,5,0,18/03/1983
Matheus,Scheffel,Buffa,74,205,75,Orthodox,14,7,0,04/11/1992
Antonio,Schembri,Nino,69,205,,Orthodox,5,5,0,01/06/1974
Fabiano,Scherner,Pegaleve,75,257,,Orthodox,11,10,0,30/06/1972
Samy,Schiavo,,68,155,,Orthodox,10,6,0,24/12/1975
Pat,Schilling,Thrilling,68,145,,Orthodox,5,2,0,28/08/1988
Joe,Schilling,,75,185,,,2,5,0,
Semmy,Schilt,Hightower,82,265,,Orthodox,26,14,1,27/10/1973
Adam,Schindler,,68,155,,,10,6,0,19/05/1983
Daniel,Schmitt,,,185,,,2,3,0,
Colleen,Schneider,,,135,,,11,7,0,
Matt,Schnell,Danger,68,125,70,Orthodox,15,6,0,15/01/1990
Alex,Schoenauer,,75,185,,Orthodox,15,10,0,05/05/1976
Darrill,Schoonover,The Boss,74,220,,Orthodox,14,8,0,18/07/1985
Bob,Schrijber,Dirty,72,240,,Orthodox,20,17,1,
Nate,Schroeder,,73,230,,,11,10,0,
Lacey,Schuckman,,63,125,,,11,10,0,
Mark,Schultz,,69,200,,Orthodox,1,1,0,
Brian,Schwartz,,75,170,,Orthodox,1,1,0,
Eric,Schwartz,,,205,,,2,0,0,
Justin,Scoggins,,67,125,66,Southpaw,11,5,0,02/05/1992
Brad,Scott,Bear,73,170,76,Orthodox,11,6,0,24/06/1989
Greg,Scott,,69,145,,,3,4,0,
Mike,Seal,Crazy Boy,76,185,,Orthodox,13,15,1,
Matt,Secor,,72,170,,,8,4,0,26/09/1986
Kenneth,Seegrist,,72,185,,Orthodox,4,7,0,
Neil,Seery,2Tap,64,125,64,Orthodox,16,13,0,30/08/1979
Rony,Sefo,,69,225,,Orthodox,0,2,0,
Ray,Sefo,Sugarfoot,72,240,,Orthodox,2,2,0,15/02/1971
Brendan,Seguin,,72,185,,,23,19,1,03/07/1976
Stefan,Sekulic,,72,170,75,Southpaw,12,4,0,12/02/1992
Pete,Sell,Drago,71,170,75,Orthodox,10,7,0,05/08/1982
Matthew,Semelsberger,Semi The Jedi,73,170,75,Switch,9,3,0,23/11/1992
Andrei,Semenov,,72,185,,Orthodox,34,9,2,17/06/1977
Mackens,Semerzier,Da Menace,69,145,72,Orthodox,8,4,0,03/11/1980
Brandon,Sene,,71,205,,,2,2,0,21/05/1981
Kim In,Seok,,66,145,,Orthodox,3,6,0,
Ray,Seraille,,75,246,,,8,9,0,
Ivan,Serati,,72,205,,Orthodox,12,4,0,
Alex,Serdyukov,The Russian Crusher,74,170,74,Orthodox,8,5,0,24/05/1980
Nicholas,Sergiacomi,,,170,,,1,1,0,
Matt,Serra,The Terra,66,170,68,Orthodox,11,7,0,02/06/1974
Nick,Serra,The Mad Monkey,69,170,,Orthodox,7,3,0,27/03/1978
Adrian,Serrano,,68,170,,,56,29,4,23/12/1963
Fredy,Serrano,El Profe,63,125,65,Orthodox,3,2,0,22/09/1979
Carl,Seumanutafa,,73,255,,Orthodox,10,8,0,
Dan,Severn,The Beast,74,250,,Southpaw,101,19,1,08/06/1958
Rosi,Sexton,The Surgeon,63,135,,Orthodox,13,5,0,16/07/1977
Scott,Shaffer,,67,145,,Orthodox,0,1,0,
Edmen,Shahbazyan,The Golden Boy,74,185,74,Orthodox,11,2,0,20/11/1997
Leon,Shahbazyan,,76,170,74,Orthodox,7,2,0,18/11/1995
Liliya,Shakirova,,64,125,65,Orthodox,8,2,0,24/10/1991
Kamal,Shalorus,Prince of Persia,68,155,68,Orthodox,9,5,2,27/08/1972
Ken,Shamrock,The World's Most Dangerous Man,73,205,72,Orthodox,28,17,2,11/02/1964
Frank,Shamrock,,70,185,,Orthodox,23,10,2,08/12/1972
Shang,Zhifa,Northeast Flying Tiger,67,125,,Orthodox,32,7,0,15/03/1986
Jason,Sharp,,,205,,,3,3,0,
Eric,Shelton,Showtime,66,125,68,Orthodox,12,6,0,02/02/1991
Sean,Sherk,The Muscle Shark,66,155,67,Orthodox,36,4,1,05/08/1973
Chase,Sherman,The Vanilla Gorilla,76,250,78,Orthodox,15,8,0,16/11/1989
Valentina,Shevchenko,Bullet,65,125,66,Southpaw,22,3,0,07/03/1988
Antonina,Shevchenko,La Pantera,68,125,67,Southpaw,9,4,0,20/11/1984
Katsuyori,Shibata,,72,168,,Orthodox,4,11,1,17/11/1979
Jake,Shields,,72,170,72,Orthodox,31,9,1,09/01/1979
Henrique,Shiguemoto,,71,185,72,Orthodox,13,4,1,22/06/1989
Shunichi,Shimizu,,65,135,,Orthodox,30,18,11,31/01/1985
Wade,Shipp,The Nightmare,75,245,,Orthodox,11,5,0,09/02/1975
Raja,Shippen,,66,145,,,18,11,1,07/10/1986
Yuya,Shirai,,68,168,,Orthodox,26,14,2,02/04/1980
Wes,Shivers,,80,,,,7,1,0,
Alexander,Shlemenko,Storm,71,185,,,56,9,0,20/05/1984
Josh,Shockley,,73,155,,Orthodox,11,4,0,15/11/1989
Josh,Shockman,The War Hammer,76,235,,Southpaw,6,3,0,29/12/1980
Akira,Shoji,,68,195,,Orthodox,14,17,5,31/01/1974
Liudvik,Sholinian,Palmeyros,70,135,71,Orthodox,9,3,1,20/01/1990
Jack,Shore,Tank,68,135,71,Orthodox,15,0,0,06/02/1995
Landon,Showalter,The Show,72,185,,,11,19,1,14/06/1976
Ivan,Shtyrkov,Ural Hulk,72,205,74,Orthodox,15,0,1,09/06/1988
Brandon,Shuey,Big Dawg,67,155,,Orthodox,7,6,0,01/02/1976
Sam,Sicilia,,68,145,67,Orthodox,15,8,0,01/02/1986
Kiril,Sidelnikov,,71,230,,,11,4,0,17/08/1988
Steven,Siler,Super,71,145,70,Orthodox,29,16,0,15/02/1987
Siala,Siliga,Mighty Mo,73,290,,Orthodox,12,5,0,08/10/1970
Xavier,Siller,Young Guns,65,125,,,5,5,0,06/06/1994
Assuerio,Silva,,70,241,,Orthodox,16,8,0,18/06/1974
Anderson,Silva,The Spider,74,185,77,Southpaw,34,11,0,14/04/1975
Wanderlei,Silva,The Axe Murderer,71,205,74,Orthodox,35,13,1,03/07/1976
Thiago,Silva,,74,205,74,Orthodox,19,6,0,12/11/1982
Paulo Cesar,Silva,Giant,89,385,,Orthodox,2,6,0,21/07/1963
Jean,Silva,White Bear,66,160,,Orthodox,19,12,3,08/10/1977
Edson,Silva,Paredao,,205,,Orthodox,14,12,0,
Sidney,Silva,,75,170,,Southpaw,8,4,0,27/02/1972
Jay,Silva,,74,185,,Southpaw,10,11,1,
Antonio,Silva,Bigfoot,76,264,82,Orthodox,19,12,1,14/09/1979
Fabio,Silva,,71,205,,Orthodox,1,8,0,31/03/1982
Erick,Silva,,72,170,74,Orthodox,19,9,0,21/06/1984
Leandro,Silva,Buscape,69,155,72,Orthodox,20,6,1,11/11/1985
Claudio,Silva,Hannibal,71,170,71,Southpaw,14,3,0,06/09/1982
Wagner,Silva,Wagnao,72,170,,Orthodox,6,3,0,07/02/1987
Rafael,Silva,Morcego,67,135,,,28,6,0,20/03/1985
Joaquim,Silva,Netto BJJ,68,155,69,Southpaw,11,4,0,05/02/1989
Felipe,Silva,,72,155,77,Orthodox,8,2,0,08/05/1984
Dayana,Silva,,67,135,,Orthodox,7,4,0,27/08/1990
Bruno,Silva,Bulldog,64,125,65,Orthodox,12,5,2,16/03/1990
Bruno,Silva,Blindado,72,185,74,Orthodox,21,6,0,13/07/1989
Gabriel,Silva,,66,135,71,Orthodox,8,2,0,26/08/1994
Jacob,Silva,Lil Animal,65,125,67,Orthodox,6,4,0,23/02/1988
Natalia,Silva,,64,125,,,12,5,1,03/02/1997
Jansey,Silva,Jones,74,185,67,Orthodox,7,2,0,30/05/1995
Maria,Silva,Viuva Negra,63,115,65,Orthodox,7,0,0,19/12/1995
Karine,Silva,Killer,65,125,67,Orthodox,14,4,0,02/12/1993
Douglas,Silva de Andrade,D Silva,67,145,68,Orthodox,27,4,0,22/06/1985
Leonardo,Silva de Oliveira,Cabecao,74,185,,Orthodox,12,4,0,23/04/1992
Marcus,Silveira,Conan,75,242,,Orthodox,6,4,0,
Elias,Silverio,Xuxu,71,155,73,Orthodox,13,3,0,22/09/1986
Jamey,Simmons,The Afro Samurai,66,135,70,Orthodox,7,4,0,11/09/1992
Ricky,Simon,,66,135,69,Orthodox,18,3,0,31/08/1992
Aaron,Simpson,A-Train,72,170,73,Orthodox,12,5,0,20/07/1974
Wes,Sims,The Project,82,260,,Orthodox,24,14,1,04/08/1979
Marlon,Sims,,,170,,,3,4,0,
Tony,Sims,,71,155,70,Southpaw,12,4,0,14/10/1985
Everett,Sims,Sexual Chocolate,77,260,77,Southpaw,4,1,0,04/09/1988
Lodune,Sincaid,,69,185,,Orthodox,15,9,0,07/05/1973
Rob,Sinclair,,68,155,,,13,5,0,20/02/1980
Rory,Singer,Outburst,74,185,77,Orthodox,11,9,0,28/05/1976
Elvis,Sinosic,The King of Rock n' Rumble,75,205,77,Orthodox,7,11,2,13/02/1971
Mitchell,Sipe,No Dice,74,245,,Orthodox,4,1,0,09/04/1996
AJ,Siscoe,Let's Go,67,135,,,1,2,0,
Yokthai,Sithoar,,67,143,,,0,1,0,25/12/1974
Jeri,Sitzes,,65,125,,,3,1,0,
Dennis,Siver,,66,145,70,Orthodox,23,11,0,13/01/1979
Chas,Skelly,The Scrapper,71,145,72,Orthodox,18,3,0,11/05/1985
Matt,Skelton,,75,265,,Orthodox,0,1,0,23/01/1967
Zach,Skinner,,66,145,,Orthodox,10,11,0,
Brian,Sleeman,,68,185,,,9,9,1,
Joe,Slick,,72,199,,Orthodox,16,5,3,17/10/1977
Ray,Sloan,,73,205,,,8,1,0,14/07/1985
Kestutis,Smirnovas,,70,200,,Orthodox,24,8,2,
Maurice,Smith,,74,221,,Orthodox,12,14,0,13/12/1961
Patrick,Smith,,74,225,,Orthodox,20,17,0,28/08/1963
Scott,Smith,Hands of Steel,72,185,70,Orthodox,18,11,0,21/05/1979
Eric,Smith,,,,,Southpaw,1,1,0,
Josh,Smith,,72,155,,Orthodox,9,8,0,02/07/1982
David,Smith,,,155,,,5,1,0,
Adam,Smith,,,,,,0,3,0,
Dillon,Smith,,72,170,,,0,0,0,
Trevor,Smith,Hot Sauce,75,185,75,Orthodox,15,10,0,05/01/1981
Anthony,Smith,Lionheart,76,205,76,Orthodox,36,16,0,26/07/1988
Colton,Smith,,72,155,71,Orthodox,7,4,0,14/08/1987
Gilbert,Smith,,69,185,,Southpaw,12,6,0,19/10/1981
Leslie,Smith,The Peacemaker,69,135,66,Orthodox,10,7,1,17/08/1982
Devonte,Smith,King Kage,69,155,76,Orthodox,11,3,0,30/07/1993
Cole,Smith,The Cole Train,71,135,67,Orthodox,7,2,0,05/04/1989
Nate,Smith,The Savage,66,125,69,Switch,6,1,0,09/04/1995
Walter,Smith-Cotito,,68,135,,,4,5,0,
Justin,Smitley,,,145,,,10,7,1,
Dmitrii,Smoliakov,The Lifeguard,74,253,74,Switch,9,3,0,05/08/1982
Louis,Smolka,Da Last Samurai,69,135,68,Orthodox,17,7,0,16/07/1991
Shimon,Smotritsky,The Assassin,74,170,74,Orthodox,7,1,0,22/08/2000
Richie,Smullen,,69,155,68,Orthodox,3,1,1,17/08/1991
Devin,Smyth,,70,170,72,Switch,4,2,0,21/07/1995
Denis,Sobolev,,75,216,,Orthodox,4,7,0,
Peter,Sobotta,,72,170,75,Southpaw,17,7,1,11/01/1987
Renato,Sobral,Babalu,73,205,75,Orthodox,37,11,0,07/09/1975
Rameau Thierry,Sokoudjou,The African Assassin,70,205,78,Orthodox,18,18,0,18/04/1984
Joe,Solecki,,69,155,70,Orthodox,11,3,0,27/08/1993
Chris,Solomon,,71,155,,,0,0,0,
Joe,Son,,64,236,,Orthodox,0,4,0,22/11/1970
Paul,Song,,,185,,,2,2,0,
Song,Kenan,The Assassin,72,170,71,Orthodox,16,6,0,10/03/1990
Song,Yadong,,68,135,67,Orthodox,17,5,1,02/12/1997
Chael,Sonnen,,73,205,73,Southpaw,29,15,1,03/04/1977
Cody,Sons,,69,205,,,3,7,0,
Jin,Soo Son,,66,135,69,Orthodox,9,4,0,01/04/1993
Emiliano,Sordi,He-Man,74,205,,Orthodox,16,7,0,15/02/1991
Sean,Soriano,,69,155,70,Orthodox,14,7,0,06/10/1989
Punahele,Soriano,Puna,71,185,72,Southpaw,8,1,0,22/11/1992
Dmitry,Sosnovskiy,Wicked Machine,75,240,77,Orthodox,11,0,0,06/07/1989
Ben,Sosoli,Combat Wombat,72,265,72,Southpaw,7,3,0,10/12/1989
Krzysztof,Soszynski,The Polish Experiment,73,205,77,Open Stance,26,12,1,02/08/1977
George,Sotiropoulos,,70,155,71,Orthodox,14,7,0,09/07/1977
Greg,Soto,,71,170,73,Orthodox,9,4,0,03/06/1986
Alex,Soto,Extremo,68,135,,Southpaw,8,3,1,15/02/1984
Joe,Soto,One Bad Mofo,66,135,65,Orthodox,18,7,0,22/03/1987
Mario,Soto,Dr. Mario,72,145,,,7,2,0,
Andre,Soukhamthath,The Asian Sensation,69,135,70,Orthodox,13,8,0,23/10/1988
Mario,Sousa,Coracao Valente,75,185,79,Orthodox,12,2,0,20/10/1996
Bobby,Southworth,,74,205,,Orthodox,10,6,0,16/12/1969
Jacare,Souza,,73,185,72,Orthodox,26,10,0,07/12/1979
Edimilson,Souza,Kevin,72,145,74,Orthodox,15,5,0,17/10/1984
Livinha,Souza,The Brazilian Gangsta,63,115,63,Orthodox,14,4,0,11/03/1991
Charon,Spain,,69,155,,,14,26,0,11/03/1988
Chris,Spang,The Kiss,74,170,,Orthodox,6,3,0,26/11/1987
Andreas,Spang,Sweet Swede,73,185,,,9,3,0,07/11/1978
Ryan,Spann,Superman,77,205,79,Orthodox,19,7,0,24/08/1991
Ron,Sparks,The Monster,77,265,,,8,3,0,
Tommy,Speer,,70,170,71,Orthodox,21,7,0,20/08/1984
Patrick,Speight,,73,170,,Orthodox,7,3,0,
Sean,Spencer,Black Magic,70,170,74,Orthodox,12,6,0,25/06/1987
Felicia,Spencer,FeeNom,66,145,68,Orthodox,8,3,0,29/11/1990
Sam,Spengler,The Ram,71,185,,Orthodox,9,5,0,
Nick,Sperling,,,135,,,3,4,0,
Mario,Sperry,Zen Machine,74,205,,Orthodox,13,4,0,28/09/1966
Eric,Spicely,Zebrinha,73,185,73,Orthodox,12,6,0,29/09/1986
Waachiim,Spiritwolf,Native Warrior,68,170,,,12,13,1,
Daniel,Spitz,,79,245,82,Orthodox,6,3,0,31/07/1990
Serghei,Spivac,Polar Bear,75,260,78,Orthodox,13,3,0,24/01/1995
Daniel,Spohn,Dragon,76,205,79,Southpaw,15,6,0,12/10/1984
Pete,Spratt,The Secret Weapon,69,170,,Orthodox,25,23,0,09/01/1971
Austin,Springer,,68,145,71,Orthodox,12,4,0,12/05/1987
Georges,St-Pierre,Rush,71,185,76,Orthodox,26,2,0,19/05/1981
Bobby,Stack,,69,155,,Orthodox,8,3,0,
Andreas,Stahl,Real Steel,71,170,,Orthodox,10,4,0,20/05/1988
Ron,Stallings,The Choir Boy,74,170,75,Southpaw,14,8,0,25/01/1983
Cody,Stamann,The Spartan,66,145,64,Orthodox,19,4,1,09/11/1989
Cristina,Stanciu,Barbie,63,115,,Orthodox,5,2,0,29/03/1994
Brian,Stann,All American,73,205,74,Orthodox,12,6,0,24/09/1980
Josh,Stansbury,The Sandman,74,205,74,Orthodox,4,8,0,19/11/1984
Dion,Staring,Soldier,73,235,,Orthodox,35,14,0,09/06/1978
Lucas,Stark,,,155,,,1,5,0,
Clifford,Starks,,72,185,78,Orthodox,13,3,0,25/04/1981
Kalib,Starnes,,75,185,74,Orthodox,17,11,1,06/01/1975
Laureano,Staropoli,Pepi,73,185,71,Orthodox,9,5,0,27/02/1993
Damian,Stasiak,Webster,65,135,70,Orthodox,10,6,0,20/02/1990
Adam,Steele,,,170,,,0,1,0,
Dominique,Steele,Non-Stop Action-Packed,70,170,74,Orthodox,14,9,0,27/01/1988
Ricky,Steele,The Karate Kid,69,135,74,Orthodox,6,0,0,26/05/1988
Eric,Steenberg,,,155,,,5,1,0,22/06/1983
Steve,Steinbeiss,The Hooligan,75,185,75,Orthodox,9,4,0,05/05/1981
Ray,Steinbeiss,Ipswitch Cobra,71,170,,Orthodox,14,7,0,12/09/1979
Dmitri,Stepanov,,75,217,,Orthodox,0,1,0,
Jeremy,Stephens,Lil' Heathen,69,145,71,Orthodox,28,19,0,25/05/1986
Aljamain,Sterling,Funk Master,67,135,71,Orthodox,20,3,0,31/07/1989
Marc,Stevens,,69,155,,,21,10,0,
Joe,Stevenson,Daddy,67,145,70,Orthodox,33,16,0,15/06/1982
Maia,Stevenson,,64,115,62,Orthodox,6,5,0,19/03/1982
Luke,Stewart,,71,170,,Orthodox,6,3,0,
Darren,Stewart,The Dentist,72,205,74,Orthodox,12,8,0,30/12/1990
Kyle,Stewart,Gunz Up,72,170,76,Orthodox,11,3,0,31/01/1989
Alex,Stiebling,The Brazilian Killa,74,205,,Southpaw,19,11,1,
Tyler,Stinson,The Evolution,75,170,,,30,10,0,17/01/1986
Dan,Stittgen,The Anvil,73,170,,Orthodox,12,5,0,17/11/1980
Lazar,Stojadinovic,The Bronx Bomber,67,145,68,Southpaw,12,5,0,22/03/1989
Denis,Stojnic,,72,245,,Orthodox,13,3,0,02/02/1980
Julija,Stoliarenko,,67,135,66,,9,6,1,08/04/1993
Dustin,Stoltzfus,,72,185,75,Orthodox,13,3,0,15/11/1991
Niklas,Stolze,Green Mask,72,170,75,Switch,12,5,0,28/12/1992
Ken,Stone,,68,135,71,Southpaw,11,4,0,08/10/1982
Ryan,Stonitsch,,69,170,,Southpaw,8,1,0,03/02/1977
George,Stork,,70,185,,,7,9,0,
Rick,Story,The Horror,69,170,71,Southpaw,19,9,0,28/08/1984
Darko,Stosic,,72,205,76,Orthodox,13,4,0,09/02/1992
Greg,Stott,Ranger,67,220,,Southpaw,0,1,0,
Curtis,Stout,,73,185,,Southpaw,11,12,1,07/11/1973
Sam,Stout,Hands of Stone,69,155,70,Orthodox,20,12,1,23/04/1984
Tim,Stout,,71,185,,,12,10,0,09/02/1979
Jesse,Strader,Sui Generis,67,135,70,Orthodox,5,2,0,29/05/1991
Gennaro,Strangis,,,,,,0,1,0,
Dave,Strasser,,70,170,,Orthodox,25,8,0,13/07/1969
Daniel,Straus,,67,145,71,,24,7,0,27/07/1984
Gerald,Strebendt,The Finishing Machine,69,155,,Orthodox,9,7,0,01/03/1979
Sean,Strickland,Tarzan,73,185,76,Orthodox,24,3,0,27/02/1991
Mark,Striegl,Mugen,68,135,70,Southpaw,18,3,0,23/06/1988
Hans,Stringer,,75,205,,Orthodox,22,8,3,06/07/1987
