First Name,Last Name,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws,DOB
Jason,Riley,The Juggernaut,198.12,111.13,,,10,7,0,1975-09-22
Moise,Rimbon,Swamp,177.8,92.99,,Orthodox,23,11,3,1977-04-20
Jordan,Rinaldi,All Day,177.8,65.77,182.88,Orthodox,14,7,0,1987-09-25
Nick,Ring,The Promise,182.88,83.91,187.96,Southpaw,14,4,0,1979-02-10
Mike,Rio,The Wolverine,177.8,70.31,177.8,Orthodox,10,5,0,1981-07-06
Albert,Rios,,172.72,65.77,,,13,6,0,
Rafael,Rios,,,68.04,,,4,2,0,
Maria,Rios,,165.1,56.7,,,2,3,0,1983-05-31
Shannon,Ritch,The Cannon,175.26,86.18,,Orthodox,56,83,0,1970-09-27
Diego,Rivas,Pitbull,172.72,65.77,175.26,Orthodox,10,2,0,1991-11-11
Jorge,Rivera,El Conquistador,185.42000000000002,83.91,185.42000000000002,Orthodox,20,9,0,1972-02-28
Dante,Rivera,,185.42000000000002,83.91,,Southpaw,16,7,0,1974-12-08
Mario,Rivera,,177.8,77.11,,,6,8,0,
Francisco,Rivera,Cisco,172.72,61.23,177.8,Orthodox,11,7,0,1981-10-08
Jonathan,Rivera,,,70.31,,,4,2,0,
Jimmie,Rivera,El Terror,162.56,61.23,172.72,Orthodox,23,5,0,1989-06-29
Irwin,Rivera,The Beast,167.64000000000001,61.23,170.18,Southpaw,10,6,0,1989-02-14
Jerome,Rivera,Renegade,177.8,56.7,182.88,Southpaw,10,6,0,1995-04-22
Nicdali,Rivera-Calanoc,The Night Queen,160.02,47.63,,,9,10,0,1985-06-12
Pedro,Rizzo,The Rock,185.42000000000002,109.32,,Orthodox,20,11,0,1974-05-03
Theo,Rlayang,Jungle King,170.18,65.77,165.1,Orthodox,5,1,0,1994-08-10
Justin,Robbins,,165.1,61.23,,,14,18,1,1980-07-29
Kali,Robbins,Pop Tart,160.02,52.16,160.02,Orthodox,6,3,0,1984-07-05
Karl,Roberson,Baby K,185.42000000000002,83.91,187.96,Southpaw,9,4,0,1990-10-04
Andre,Roberts,The Chief,187.96,156.49,,Orthodox,14,2,1,1965-02-24
David,Roberts,,185.42000000000002,77.11,,Orthodox,5,8,0,1975-11-15
Joey,Roberts,,187.96,90.72,,,4,3,0,
Tyrone,Roberts,Native Warrior,175.26,83.91,,Orthodox,43,12,1,
Ryan,Roberts,,167.64000000000001,70.31,,Orthodox,21,12,1,1978-07-16
Taylor,Roberts,,180.34,77.11,,,3,12,0,
Daniel,Roberts,Ninja,177.8,77.11,187.96,Southpaw,15,7,0,1980-08-05
Buddy,Roberts,,187.96,83.91,,Orthodox,12,3,0,1982-10-17
Danny,Roberts,Hot Chocolate,185.42000000000002,77.11,187.96,Southpaw,18,5,0,1987-07-14
Roosevelt,Roberts,The Predator,187.96,70.31,185.42000000000002,Orthodox,10,3,0,1994-02-11
Kenny,Robertson,,177.8,77.11,187.96,Orthodox,15,5,0,1984-02-14
Gillian,Robertson,The Savage,165.1,56.7,160.02,Orthodox,9,6,0,1995-05-17
Chad,Robichaux,Robo,162.56,61.23,,,13,2,0,1975-08-18
Mark,Robinson,White Rhino,182.88,120.2,,Orthodox,1,0,0,
Colin,Robinson,Big C,193.04,110.22,,Orthodox,10,12,0,1968-11-27
Alvin,Robinson,,175.26,70.31,172.72,Southpaw,15,9,0,1982-07-16
Damonte,Robinson,,182.88,70.31,195.58,,6,1,1,1995-06-10
Vagner,Rocha,Ceara,177.8,70.31,185.42000000000002,Orthodox,14,4,0,1982-06-06
Carlos Eduardo,Rocha,Ta Danado,177.8,77.11,185.42000000000002,Orthodox,9,4,0,1981-07-12
Keith,Rockel,Rock,182.88,83.91,,Orthodox,12,4,1,
Luke,Rockhold,,190.5,92.99,195.58,Southpaw,16,5,0,1984-10-17
Kevin,Roddy,K-Rod,180.34,65.77,,,15,16,1,
Gregory,Rodrigues,Robocop,190.5,83.91,190.5,Orthodox,11,3,0,1992-02-17
Kleydson,Rodrigues,KR,167.64000000000001,56.7,170.18,Orthodox,7,1,0,1995-10-22
Paul,Rodriguez,,170.18,70.31,,Orthodox,10,9,2,
Ricco,Rodriguez,Suave,193.04,120.2,,Orthodox,53,25,0,1977-08-19
Manuel,Rodriguez,Chalate,175.26,77.11,,Orthodox,11,5,0,1985-04-25
Yair,Rodriguez,El Pantera,180.34,65.77,180.34,Orthodox,13,2,0,1992-10-06
Mike,Rodriguez,Slo Mike,193.04,92.99,208.28,Southpaw,11,7,0,1988-11-28
Marina,Rodriguez,,167.64000000000001,52.16,165.1,Orthodox,15,1,2,1987-04-29
Daniel,Rodriguez,D-Rod,185.42000000000002,77.11,187.96,Southpaw,16,2,0,1986-12-31
Ray,Rodriguez,The Judge,170.18,61.23,177.8,Orthodox,16,8,0,1987-12-10
Luis,Rodriguez,Lazy Boy,167.64000000000001,56.7,165.1,Orthodox,11,2,0,1999-05-07
Drako,Rodriguez,,172.72,61.23,175.26,Orthodox,7,3,0,1996-06-16
Victor,Rodriguez,Vicious,165.1,56.7,170.18,Switch,7,4,0,1992-09-05
Piera,Rodriguez,La Fiera,160.02,52.16,160.02,Orthodox,7,0,0,1992-11-11
Christian,Rodriguez,,170.18,61.23,180.34,Orthodox,6,0,0,1997-12-17
Nick,Roehrick,,187.96,92.99,,Orthodox,7,1,0,1987-07-06
Marcos,Rogerio de Lima,Pezao,185.42000000000002,114.76,190.5,Orthodox,18,8,1,1985-06-25
Brett,Rogers,The Grim,195.58,120.2,205.74,Orthodox,17,10,0,1981-02-17
Brian,Rogers,The Professional Predator,180.34,83.91,,,14,9,0,1984-02-15
Pete,Rogers Jr.,The Heat,182.88,65.77,,,2,4,0,
Max,Rohskopf,Rated R,185.42000000000002,70.31,180.34,Orthodox,5,1,0,1994-09-27
Marcelo,Rojo,Pitbull,172.72,61.23,180.34,Orthodox,16,8,0,1988-07-02
Shane,Roller,,177.8,70.31,182.88,Orthodox,11,7,0,1979-07-14
Jared,Rollins,J-Roc,175.26,77.11,,Orthodox,8,4,0,1977-01-26
Tim,Roman,,185.42000000000002,77.11,,,3,4,0,1985-06-08
Alexandr,Romanov,King Kong,187.96,118.84,190.5,Southpaw,15,0,0,1990-12-11
Ricardo,Romero,,182.88,92.99,193.04,Orthodox,11,3,0,1978-04-15
Yoel,Romero,Soldier of God,182.88,83.91,185.42000000000002,Southpaw,13,5,0,1977-04-30
Anthony,Romero,The Genius,180.34,70.31,177.8,Orthodox,8,0,0,1997-02-25
Mara,Romero Borella,,167.64000000000001,56.7,175.26,Orthodox,12,9,0,1986-06-03
Juancamilo,Ronderos,100,162.56,56.7,,,4,1,0,1995-02-17
Rong,Zhu,,175.26,70.31,180.34,Orthodox,18,4,0,2000-03-07
Jesse,Ronson,The Body Snatcher,177.8,77.11,177.8,Southpaw,21,10,0,1985-12-24
George,Roop,,185.42000000000002,61.23,182.88,Orthodox,15,13,1,1981-11-10
Joao,Roque,,167.64000000000001,70.31,,Orthodox,7,2,4,1971-07-22
Aaron,Rosa,,193.04,92.99,195.58,Orthodox,18,6,0,1983-05-28
Charles,Rosa,Boston Strong,175.26,65.77,175.26,Switch,14,6,0,1986-08-24
Karol,Rosa,,165.1,61.23,170.18,Orthodox,15,3,0,1994-12-30
Jacob,Rosales,The Lil Badger,180.34,70.31,187.96,Orthodox,13,7,0,1995-07-28
Hilarie,Rose,,160.02,52.16,160.02,Orthodox,4,2,0,1992-11-11
Jake,Rosholt,,185.42000000000002,83.91,,Orthodox,12,5,0,1982-02-09
Jared,Rosholt,,187.96,120.2,190.5,Orthodox,14,4,0,1986-08-04
Kevin,Rosier,,193.04,124.74,,Orthodox,2,6,0,
Zach,Rosol,,,110.22,,,3,2,0,
Nick,Rossborough,Leatherface,195.58,92.99,,,26,19,1,1981-11-18
Kristian,Rothaermel,,182.88,92.99,,Open Stance,4,3,0,1972-01-31
Ben,Rothwell,,193.04,120.2,198.12,Orthodox,39,13,0,1981-10-17
Rick,Roufus,,182.88,93.89,,Southpaw,4,6,0,
Khalil,Rountree Jr.,,185.42000000000002,92.99,193.04,Southpaw,10,5,0,1990-02-26
Ronda,Rousey,Rowdy,170.18,61.23,167.64000000000001,Orthodox,12,2,0,1987-02-01
Ray,Routh,,172.72,83.91,,Orthodox,2,1,0,
Roberta,Rovel,Crusher,172.72,65.77,,,4,1,0,
Phil,Rowe,The Fresh Prince,190.5,77.11,203.2,Orthodox,8,3,0,1990-07-18
Kain,Royer,,,83.91,,,2,2,0,
Brad,Royster,,,61.23,,,1,2,0,
Brandon,Royval,Raw Dawg,175.26,56.7,172.72,Southpaw,12,6,0,1992-08-16
Jairzinho,Rozenstruik,Bigi Boy,187.96,109.77,198.12,Orthodox,12,3,0,1988-03-17
Mauricio,Rua,Shogun,185.42000000000002,92.99,193.04,Orthodox,27,12,1,1981-11-25
Murilo,Rua,Ninja,180.34,83.91,,Orthodox,20,13,1,1980-05-22
Marco,Ruas,King of the Streets,185.42000000000002,95.25,,Orthodox,9,4,2,1961-01-23
Rodrigo,Ruas,,177.8,83.91,,Orthodox,4,5,1,1977-10-06
Rodolfo,Rubio Perez,Fito,165.1,65.77,,Orthodox,10,16,1,1987-01-29
Gabe,Ruediger,Godzilla,177.8,70.31,,Orthodox,18,8,0,1977-08-29
Eddie,Ruiz,,170.18,70.31,,Orthodox,1,1,0,1967-06-10
Anthony,Ruiz,El Toro,187.96,92.99,,Orthodox,33,22,0,1977-11-03
Paul,Ruiz,,167.64000000000001,61.23,,,7,4,0,1987-06-23
Mike,Russow,,185.42000000000002,115.67,185.42000000000002,Orthodox,15,3,0,1976-09-11
Bas,Rutten,El Guapo,185.42000000000002,92.99,,Orthodox,28,4,1,1965-02-24
Casey,Ryan,,,83.91,,,7,3,0,
Yusup,Saadulaev,Maestro,167.64000000000001,61.23,,,16,4,1,1985-03-31
Pete,Sabala,,,61.23,,,3,15,0,
Danny,Sabatello,Italian Gangster,177.8,61.23,180.34,Orthodox,9,1,0,1993-03-31
Pat,Sabatini,,172.72,65.77,177.8,Orthodox,15,3,0,1990-11-09
Amir,Sadollah,,177.8,77.11,190.5,Orthodox,6,5,0,1980-08-27
Frankie,Saenz,,167.64000000000001,61.23,167.64000000000001,Orthodox,13,7,0,1980-08-12
Saparbeg,Safarov,,185.42000000000002,83.91,198.12,Orthodox,9,3,0,1986-10-14
Tarec,Saffiedine,Sponge,177.8,77.11,177.8,Switch,16,7,0,1986-09-06
Jason,Saggo,,180.34,70.31,180.34,Orthodox,12,4,0,1985-11-23
Ovince,Saint Preux,,190.5,92.99,203.2,Southpaw,25,16,0,1983-04-08
Benoit,Saint-Denis,God of War,180.34,77.11,,Southpaw,8,0,0,1995-12-18
Lukasz,Sajewski,Wookie,172.72,70.31,180.34,Orthodox,13,3,0,1990-11-27
Yukio,Sakaguchi,,175.26,83.91,,Orthodox,6,7,0,1973-07-26
Augusto,Sakai,,190.5,120.2,195.58,Orthodox,15,3,1,1991-05-09
Alessio,Sakara,Legionarius,182.88,83.91,182.88,Orthodox,19,11,0,1981-09-02
Wataru,Sakata,,175.26,88.45,,Southpaw,11,14,0,1973-03-11
Gokhan,Saki,The Rebel,182.88,92.99,185.42000000000002,Orthodox,1,2,0,1983-10-19
Kazushi,Sakuraba,The Gracie Hunter,182.88,83.91,,Southpaw,26,17,1,1969-07-14
Hayato,Sakurai,Mach,170.18,76.2,,Orthodox,38,13,2,1975-08-24
Ryuta,Sakurai,,170.18,83.01,,Orthodox,24,24,6,
Justin,Salas,J-Bomb,172.72,70.31,177.8,Southpaw,12,7,0,1982-03-13
Ivan,Salaverry,,182.88,83.91,,Orthodox,14,9,0,1971-01-11
Roman,Salazar,El Gallito,170.18,61.23,,Orthodox,10,6,0,1988-02-21
Luis,Saldana,,180.34,65.77,185.42000000000002,Orthodox,15,7,0,1991-01-27
John,Salgado,Greco,177.8,77.11,,,4,8,1,
Muslim,Salikhov,King of Kung Fu,180.34,77.11,177.8,Orthodox,18,2,0,1984-06-09
Gabriel,Salinas-Jones,,185.42000000000002,111.13,,,5,2,1,1984-11-20
Brandon,Saling,White Steel,177.8,77.11,,,8,6,0,1986-01-28
Sean,Salmon,,177.8,83.91,,Southpaw,18,21,0,1977-09-11
Boston,Salmon,Boom Boom,175.26,61.23,175.26,Southpaw,6,3,0,1990-11-20
John,Salter,,185.42000000000002,83.91,187.96,Southpaw,14,3,0,1985-03-21
Vinicius,Salvador,,,56.7,,,12,4,0,
Josh,Samman,Anqa,190.5,83.91,200.66,Orthodox,13,4,0,1988-03-14
Johnny,Sampaio,,172.72,77.11,,Orthodox,3,1,0,1975-09-11
Josh,Sampo,The Gremlin,162.56,56.7,162.56,Orthodox,11,5,0,1984-07-24
Josh,San Diego,JSD,177.8,61.23,,,8,3,0,
Diego,Sanchez,Nightmare,177.8,77.11,182.88,Southpaw,31,13,0,1981-12-31
Eddie,Sanchez,The Manic Hispanic,187.96,104.33,187.96,Orthodox,15,8,0,1982-11-04
Julian,Sanchez,,190.5,136.08,,Orthodox,0,1,0,
Bobby,Sanchez,The Kid,170.18,70.31,,Orthodox,10,35,0,
Donald,Sanchez,,177.8,65.77,,,31,17,0,1984-08-18
Joby,Sanchez,,167.64000000000001,61.23,172.72,Orthodox,11,4,0,1991-06-24
Emmanuel,Sanchez,El Matador,175.26,65.77,180.34,,15,3,0,1990-08-11
Erick,Sanchez,,177.8,65.77,,,8,3,0,1990-10-04
Andrew,Sanchez,El Dirte,185.42000000000002,83.91,187.96,Orthodox,13,7,0,1988-04-08
Robert,Sanchez,Littlefury,167.64000000000001,56.7,167.64000000000001,Orthodox,8,2,0,1986-03-05
Jesse,Sanders,,182.88,77.11,,Orthodox,23,7,0,
Luke,Sanders,Cool Hand,167.64000000000001,61.23,170.18,Southpaw,13,5,0,1985-12-12
Jerrod,Sanders,J-Reazie,172.72,61.23,182.88,Orthodox,16,3,0,1979-10-01
Cory,Sandhagen,,180.34,61.23,177.8,Switch,14,3,0,1992-04-20
Hugo,Sandoval,,,61.23,,,2,3,0,
Raul,Sandoval,,,58.97,,,3,3,0,
Joseph,Sandoval,,170.18,61.23,,Southpaw,7,7,0,1986-05-11
Hector,Sandoval,Kid Alex,157.48,56.7,162.56,Orthodox,14,4,0,1986-07-19
Chris,Sanford,,180.34,83.91,,Orthodox,5,1,0,1968-03-12
Roldan,Sangcha'an,The Executioner,162.56,56.7,,Orthodox,4,2,0,1990-12-04
Yuhi,Sano,,180.34,110.22,,Orthodox,0,4,0,1965-02-02
Martin,Sano,Spartan,180.34,77.11,190.5,Orthodox,4,3,1,1991-05-30
Jonathan,Santa Maria,,175.26,56.7,,,3,4,0,
Duda,Santana,Cowboyzinha,170.18,65.77,185.42000000000002,Orthodox,3,1,0,1996-01-10
Shaheen,Santana,Shazam,185.42000000000002,70.31,190.5,Orthodox,6,1,0,1991-06-04
Sean,Santella,Shorty Rock,165.1,56.7,,,17,6,1,1984-10-25
Jorge,Santiago,The Sandman,185.42000000000002,77.11,190.5,Orthodox,25,12,0,1980-10-09
Mike,Santiago,,177.8,65.77,175.26,Orthodox,19,12,0,1989-07-28
Will,Santiago,The Brown Bomber,170.18,83.91,,Orthodox,9,5,0,1983-02-08
Richie,Santiago,The Milford Mauler,170.18,61.23,170.18,Southpaw,7,2,0,1992-10-10
Jose,Santibanez,,,70.31,,,10,3,0,1980-01-18
Art,Santore,Pachuco,187.96,83.91,,,18,8,0,1972-10-26
Adriano,Santos,,,,,,0,1,0,
Paulo,Santos,,,,,,0,3,0,
Evangelista,Santos,Cyborg,177.8,77.11,193.04,Orthodox,21,18,0,1977-12-12
Luis,Santos,,185.42000000000002,77.11,,Southpaw,63,10,1,
Iliarde,Santos,,165.1,56.7,170.18,Orthodox,30,13,1,1980-09-25
Leonardo,Santos,,182.88,70.31,190.5,Orthodox,18,5,1,1980-02-05
Thiago,Santos,Marreta,187.96,92.99,193.04,Orthodox,22,9,0,1984-01-07
Bruno,Santos,Carioca,175.26,83.91,,Orthodox,15,2,0,1987-07-17
Andre,Santos,Chatuba,182.88,77.11,,,38,10,0,
Gleristone,Santos,Toninho Furia,175.26,65.77,,,33,7,0,1988-08-20
Taila,Santos,,167.64000000000001,56.7,172.72,Orthodox,18,1,0,1993-06-22
Marilia,Santos,Chocolate,162.56,56.7,,Orthodox,10,3,0,1992-12-12
Edivan,Santos,Pe De Sapo,193.04,112.49,198.12,Orthodox,12,3,1,1992-05-03
Daniel,Santos,Willycat,170.18,61.23,,,8,1,0,1995-03-12
Nick,Sanzo,,175.26,86.18,,,1,1,0,
Bob,Sapp,The Beast,195.58,158.76,,Orthodox,11,20,0,1974-09-22
Daniel,Sarafian,,175.26,83.91,185.42000000000002,Orthodox,10,6,0,1982-08-21
Diego,Saraiva,The Octopus,167.64000000000001,70.31,,Orthodox,22,20,1,1982-04-23
Harris,Sarmiento,The Hitman,175.26,70.31,,Orthodox,36,26,0,1983-09-09
Alexander,Sarnavskiy,Tiger,180.34,70.31,,,35,6,0,1989-01-17
Yuki,Sasaki,,187.96,83.91,,Orthodox,25,22,2,1976-09-12
Kyosuke,Sasaki,,170.18,83.01,,Southpaw,3,7,4,
Yuta,Sasaki,Ulka,177.8,56.7,180.34,Southpaw,21,6,2,1989-10-07
Paul,Sass,,182.88,70.31,185.42000000000002,Orthodox,14,2,0,1988-08-04
Masaaki,Satake,,185.42000000000002,99.79,,Orthodox,1,8,1,1965-08-17
Takenori,Sato,,177.8,77.11,,Southpaw,19,11,7,1985-06-08
Takashi,Sato,Ten,177.8,77.11,185.42000000000002,Southpaw,16,4,0,1990-06-09
Jeimeson,Saudino,The Minion,167.64000000000001,61.23,,,8,5,0,1991-03-05
Tom,Sauer,,185.42000000000002,119.29,,,25,12,0,1970-11-11
Townsend,Saunders,,165.1,77.11,,Orthodox,0,2,0,
Ben,Saunders,Killa B,187.96,77.11,195.58,Orthodox,22,13,2,1983-04-13
Chad W.,Saunders,,177.8,77.11,,Orthodox,7,2,0,
Chris,Saunders,The So Cal Kid,172.72,70.31,,,16,8,0,1986-03-11
Lumumba,Sayers,,182.88,83.91,,,6,5,0,1978-06-30
Matt,Sayles,,170.18,65.77,172.72,Orthodox,8,3,0,1994-02-21
Brandon,Sayles,Man of War,195.58,120.2,,,5,1,0,1981-04-23
Mark,Scanlon,,175.26,77.11,,Orthodox,9,2,0,
Eric,Schafer,Red,190.5,83.91,193.04,Orthodox,14,8,2,1977-09-20
Kerry,Schall,Meat Truck,187.96,120.2,,Orthodox,24,13,0,1971-08-09
Eric,Schambari,,180.34,83.91,,Orthodox,15,6,0,1978-04-22
Brendan,Schaub,Big Brown,193.04,111.13,198.12,Orthodox,10,5,0,1983-03-18
Matheus,Scheffel,Buffa,187.96,92.99,190.5,Orthodox,14,7,0,1992-11-04
Antonio,Schembri,Nino,175.26,92.99,,Orthodox,5,5,0,1974-06-01
Fabiano,Scherner,Pegaleve,190.5,116.57,,Orthodox,11,10,0,1972-06-30
Samy,Schiavo,,172.72,70.31,,Orthodox,10,6,0,1975-12-24
Pat,Schilling,Thrilling,172.72,65.77,,Orthodox,5,2,0,1988-08-28
Joe,Schilling,,190.5,83.91,,,2,5,0,
Semmy,Schilt,Hightower,208.28,120.2,,Orthodox,26,14,1,1973-10-27
Adam,Schindler,,172.72,70.31,,,10,6,0,1983-05-19
Daniel,Schmitt,,,83.91,,,2,3,0,
Colleen,Schneider,,,61.23,,,11,7,0,
Matt,Schnell,Danger,172.72,56.7,177.8,Orthodox,15,6,0,1990-01-15
Alex,Schoenauer,,190.5,83.91,,Orthodox,15,10,0,1976-05-05
Darrill,Schoonover,The Boss,187.96,99.79,,Orthodox,14,8,0,1985-07-18
Bob,Schrijber,Dirty,182.88,108.86,,Orthodox,20,17,1,
Nate,Schroeder,,185.42000000000002,104.33,,,11,10,0,
Lacey,Schuckman,,160.02,56.7,,,11,10,0,
Mark,Schultz,,175.26,90.72,,Orthodox,1,1,0,
Brian,Schwartz,,190.5,77.11,,Orthodox,1,1,0,
Eric,Schwartz,,,92.99,,,2,0,0,
Justin,Scoggins,,170.18,56.7,167.64000000000001,Southpaw,11,5,0,1992-05-02
Brad,Scott,Bear,185.42000000000002,77.11,193.04,Orthodox,11,6,0,1989-06-24
Greg,Scott,,175.26,65.77,,,3,4,0,
Mike,Seal,Crazy Boy,193.04,83.91,,Orthodox,13,15,1,
Matt,Secor,,182.88,77.11,,,8,4,0,1986-09-26
Kenneth,Seegrist,,182.88,83.91,,Orthodox,4,7,0,
Neil,Seery,2Tap,162.56,56.7,162.56,Orthodox,16,13,0,1979-08-30
Rony,Sefo,,175.26,102.06,,Orthodox,0,2,0,
Ray,Sefo,Sugarfoot,182.88,108.86,,Orthodox,2,2,0,1971-02-15
Brendan,Seguin,,182.88,83.91,,,23,19,1,1976-07-03
Stefan,Sekulic,,182.88,77.11,190.5,Southpaw,12,4,0,1992-02-12
Pete,Sell,Drago,180.34,77.11,190.5,Orthodox,10,7,0,1982-08-05
Matthew,Semelsberger,Semi The Jedi,185.42000000000002,77.11,190.5,Switch,9,3,0,1992-11-23
Andrei,Semenov,,182.88,83.91,,Orthodox,34,9,2,1977-06-17
Mackens,Semerzier,Da Menace,175.26,65.77,182.88,Orthodox,8,4,0,1980-11-03
Brandon,Sene,,180.34,92.99,,,2,2,0,1981-05-21
Kim In,Seok,,167.64000000000001,65.77,,Orthodox,3,6,0,
Ray,Seraille,,190.5,111.58,,,8,9,0,
Ivan,Serati,,182.88,92.99,,Orthodox,12,4,0,
Alex,Serdyukov,The Russian Crusher,187.96,77.11,187.96,Orthodox,8,5,0,1980-05-24
Nicholas,Sergiacomi,,,77.11,,,1,1,0,
Matt,Serra,The Terra,167.64000000000001,77.11,172.72,Orthodox,11,7,0,1974-06-02
Nick,Serra,The Mad Monkey,175.26,77.11,,Orthodox,7,3,0,1978-03-27
Adrian,Serrano,,172.72,77.11,,,56,29,4,1963-12-23
Fredy,Serrano,El Profe,160.02,56.7,165.1,Orthodox,3,2,0,1979-09-22
Carl,Seumanutafa,,185.42000000000002,115.67,,Orthodox,10,8,0,
Dan,Severn,The Beast,187.96,113.4,,Southpaw,101,19,1,1958-06-08
Rosi,Sexton,The Surgeon,160.02,61.23,,Orthodox,13,5,0,1977-07-16
Scott,Shaffer,,170.18,65.77,,Orthodox,0,1,0,
Edmen,Shahbazyan,The Golden Boy,187.96,83.91,187.96,Orthodox,11,2,0,1997-11-20
Leon,Shahbazyan,,193.04,77.11,187.96,Orthodox,7,2,0,1995-11-18
Liliya,Shakirova,,162.56,56.7,165.1,Orthodox,8,2,0,1991-10-24
Kamal,Shalorus,Prince of Persia,172.72,70.31,172.72,Orthodox,9,5,2,1972-08-27
Ken,Shamrock,The World's Most Dangerous Man,185.42000000000002,92.99,182.88,Orthodox,28,17,2,1964-02-11
Frank,Shamrock,,177.8,83.91,,Orthodox,23,10,2,1972-12-08
Shang,Zhifa,,167.64000000000001,56.7,,,22,7,0,
Jason,Sharp,,,92.99,,,3,3,0,
Eric,Shelton,Showtime,167.64000000000001,56.7,172.72,Orthodox,12,6,0,1991-02-02
Sean,Sherk,The Muscle Shark,167.64000000000001,70.31,170.18,Orthodox,36,4,1,1973-08-05
Chase,Sherman,The Vanilla Gorilla,193.04,113.4,198.12,Orthodox,15,8,0,1989-11-16
Valentina,Shevchenko,Bullet,165.1,56.7,167.64000000000001,Southpaw,22,3,0,1988-03-07
Antonina,Shevchenko,La Pantera,172.72,56.7,170.18,Southpaw,9,4,0,1984-11-20
Katsuyori,Shibata,,182.88,76.2,,Orthodox,4,11,1,1979-11-17
Jake,Shields,,182.88,77.11,182.88,Orthodox,31,9,1,1979-01-09
Henrique,Shiguemoto,,180.34,83.91,182.88,Orthodox,13,4,1,1989-06-22
Shunichi,Shimizu,,165.1,61.23,,Orthodox,30,18,11,1985-01-31
Wade,Shipp,The Nightmare,190.5,111.13,,Orthodox,11,5,0,1975-02-09
Raja,Shippen,,167.64000000000001,65.77,,,18,11,1,1986-10-07
Yuya,Shirai,,172.72,76.2,,Orthodox,26,14,2,1980-04-02
Wes,Shivers,,203.2,,,,7,1,0,
Alexander,Shlemenko,Storm,180.34,83.91,,,56,9,0,1984-05-20
Josh,Shockley,,185.42000000000002,70.31,,Orthodox,11,4,0,1989-11-15
Josh,Shockman,The War Hammer,193.04,106.59,,Southpaw,6,3,0,1980-12-29
Akira,Shoji,,172.72,88.45,,Orthodox,14,17,5,1974-01-31
Liudvik,Sholinian,Palmeyros,177.8,61.23,180.34,Orthodox,9,3,1,1990-01-20
Jack,Shore,Tank,172.72,61.23,180.34,Orthodox,15,0,0,1995-02-06
Landon,Showalter,The Show,182.88,83.91,,,11,19,1,1976-06-14
Ivan,Shtyrkov,Ural Hulk,182.88,92.99,187.96,Orthodox,15,0,1,1988-06-09
Brandon,Shuey,Big Dawg,170.18,70.31,,Orthodox,7,6,0,1976-02-01
Sam,Sicilia,,172.72,65.77,170.18,Orthodox,15,8,0,1986-02-01
Kiril,Sidelnikov,,180.34,104.33,,,11,4,0,1988-08-17
Steven,Siler,Super,180.34,65.77,177.8,Orthodox,29,16,0,1987-02-15
Siala,Siliga,Mighty Mo,185.42000000000002,131.54,,Orthodox,12,5,0,1970-10-08
Xavier,Siller,Young Guns,165.1,56.7,,,5,5,0,1994-06-06
Assuerio,Silva,,177.8,109.32,,Orthodox,16,8,0,1974-06-18
Anderson,Silva,The Spider,187.96,83.91,195.58,Southpaw,34,11,0,1975-04-14
Wanderlei,Silva,The Axe Murderer,180.34,92.99,187.96,Orthodox,35,13,1,1976-07-03
Thiago,Silva,,187.96,92.99,187.96,Orthodox,19,6,0,1982-11-12
Paulo Cesar,Silva,Giant,226.06,174.63,,Orthodox,2,6,0,1963-07-21
Jean,Silva,White Bear,167.64000000000001,72.57,,Orthodox,19,12,3,1977-10-08
Edson,Silva,Paredao,,92.99,,Orthodox,14,12,0,
Sidney,Silva,,190.5,77.11,,Southpaw,8,4,0,1972-02-27
Jay,Silva,,187.96,83.91,,Southpaw,10,11,1,
Antonio,Silva,Bigfoot,193.04,119.75,208.28,Orthodox,19,12,1,1979-09-14
Fabio,Silva,,180.34,92.99,,Orthodox,1,8,0,1982-03-31
Erick,Silva,,182.88,77.11,187.96,Orthodox,19,9,0,1984-06-21
Leandro,Silva,Buscape,175.26,70.31,182.88,Orthodox,20,6,1,1985-11-11
Claudio,Silva,Hannibal,180.34,77.11,180.34,Southpaw,14,3,0,1982-09-06
Wagner,Silva,Wagnao,182.88,77.11,,Orthodox,6,3,0,1987-02-07
Rafael,Silva,Morcego,170.18,61.23,,,28,6,0,1985-03-20
Joaquim,Silva,Netto BJJ,172.72,70.31,175.26,Southpaw,11,4,0,1989-02-05
Felipe,Silva,,182.88,70.31,195.58,Orthodox,8,2,0,1984-05-08
Dayana,Silva,,170.18,61.23,,Orthodox,7,4,0,1990-08-27
Bruno,Silva,Bulldog,162.56,56.7,165.1,Orthodox,12,5,2,1990-03-16
Bruno,Silva,Blindado,182.88,83.91,187.96,Orthodox,21,6,0,1989-07-13
Gabriel,Silva,,167.64000000000001,61.23,180.34,Orthodox,8,2,0,1994-08-26
Jacob,Silva,Lil Animal,165.1,56.7,170.18,Orthodox,6,4,0,1988-02-23
Natalia,Silva,,162.56,56.7,,,12,5,1,1997-02-03
Jansey,Silva,Jones,187.96,83.91,,Orthodox,7,1,0,1995-05-30
Maria,Silva,Viuva Negra,160.02,52.16,165.1,Orthodox,7,0,0,1995-12-19
Karine,Silva,Killer,165.1,56.7,,Orthodox,13,4,0,1993-12-02
Douglas,Silva de Andrade,D Silva,170.18,65.77,172.72,Orthodox,27,4,0,1985-06-22
Leonardo,Silva de Oliveira,Cabecao,187.96,83.91,,Orthodox,12,4,0,1992-04-23
